ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customerreviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
,variation,28IMG16X24PP240LPP,"Vulture Wingspan-Lustre Photographic Paper , 41 x 61 cm, 16 x 24 inches",1,0,visible,During the great migration a lot of Wildebeest die crossing the rivers leaving nice food for the vultures to scavenge. However as the carcasses are in the water the birds' feathers can get wet and a drying session is necessary. It makes the feather detail so much easier to photograph than on an individual soaring on the thermals.,"A premium photographic paper with a satin lustre finish. The lustre finish provides a subtle pearl-like texture. Supporting deeper colour-saturation than matte papers, this paper produces impressive colour depth and strikingly intense blacks. Lustre prints are on 240 gsm premium paper. Photo prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.",,,taxable,parent,1,,,0,0,,,,,0,,,175,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/Vulture-Wingspan.jpg,,,28IMG,,,,,,,Finish,Lustre Photographic Paper ,,1,Size,41 x 61 cm; 16 x 24 inches,,1
,variation,28IMG20X30PP240LPP,"Vulture Wingspan-Lustre Photographic Paper , 51 x 76 cm, 20 x 30 inches",1,0,visible,During the great migration a lot of Wildebeest die crossing the rivers leaving nice food for the vultures to scavenge. However as the carcasses are in the water the birds' feathers can get wet and a drying session is necessary. It makes the feather detail so much easier to photograph than on an individual soaring on the thermals.,"A premium photographic paper with a satin lustre finish. The lustre finish provides a subtle pearl-like texture. Supporting deeper colour-saturation than matte papers, this paper produces impressive colour depth and strikingly intense blacks. Lustre prints are on 240 gsm premium paper. Photo prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.",,,taxable,parent,1,,,0,0,,,,,0,,,225,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/Vulture-Wingspan.jpg,,,28IMG,,,,,,,Finish,Lustre Photographic Paper ,,1,Size,51 x 76 cm; 20 x 30 inches,,1
,variation,28IMG24X36PP240LPP,"Vulture Wingspan-Lustre Photographic Paper , 61 x 91 cm, 24 x 36 inches",1,0,visible,During the great migration a lot of Wildebeest die crossing the rivers leaving nice food for the vultures to scavenge. However as the carcasses are in the water the birds' feathers can get wet and a drying session is necessary. It makes the feather detail so much easier to photograph than on an individual soaring on the thermals.,"A premium photographic paper with a satin lustre finish. The lustre finish provides a subtle pearl-like texture. Supporting deeper colour-saturation than matte papers, this paper produces impressive colour depth and strikingly intense blacks. Lustre prints are on 240 gsm premium paper. Photo prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.",,,taxable,parent,1,,,0,0,,,,,0,,,250,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/Vulture-Wingspan.jpg,,,28IMG,,,,,,,Finish,Lustre Photographic Paper ,,1,Size,61 x 91 cm; 24 x 36 inches,,1
,variation,28IMG8X12FA308HPR,"Vulture Wingspan-Fine Art Print on Premium Photo Rag, 20 x 30 cm, 8 x 12 inches",1,0,visible,During the great migration a lot of Wildebeest die crossing the rivers leaving nice food for the vultures to scavenge. However as the carcasses are in the water the birds' feathers can get wet and a drying session is necessary. It makes the feather detail so much easier to photograph than on an individual soaring on the thermals.,A heavy-duty matte paper made of 100% cotton rag with a natural white tone and excellent black saturation. This paper produces very high-quality print reproductions. The Hahnemühle Photo Rag paper is 308 gsm. Fine art prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.,,,taxable,parent,1,,,0,0,,,,,0,,,150,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/Vulture-Wingspan.jpg,,,28IMG,,,,,,,Finish,Fine Art Print on Premium Photo Rag,,1,Size,20 x 30 cm; 8 x 12 inches,,1
,variation,28IMG12X18FA308HPR,"Vulture Wingspan-Fine Art Print on Premium Photo Rag, 30 x 46 cm, 12 x 18 inches",1,0,visible,During the great migration a lot of Wildebeest die crossing the rivers leaving nice food for the vultures to scavenge. However as the carcasses are in the water the birds' feathers can get wet and a drying session is necessary. It makes the feather detail so much easier to photograph than on an individual soaring on the thermals.,A heavy-duty matte paper made of 100% cotton rag with a natural white tone and excellent black saturation. This paper produces very high-quality print reproductions. The Hahnemühle Photo Rag paper is 308 gsm. Fine art prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.,,,taxable,parent,1,,,0,0,,,,,0,,,175,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/Vulture-Wingspan.jpg,,,28IMG,,,,,,,Finish,Fine Art Print on Premium Photo Rag,,1,Size,30 x 46 cm; 12 x 18 inches,,1
,variation,28IMG16X24FA308HPR,"Vulture Wingspan-Fine Art Print on Premium Photo Rag, 41 x 61 cm, 16 x 24 inches",1,0,visible,During the great migration a lot of Wildebeest die crossing the rivers leaving nice food for the vultures to scavenge. However as the carcasses are in the water the birds' feathers can get wet and a drying session is necessary. It makes the feather detail so much easier to photograph than on an individual soaring on the thermals.,A heavy-duty matte paper made of 100% cotton rag with a natural white tone and excellent black saturation. This paper produces very high-quality print reproductions. The Hahnemühle Photo Rag paper is 308 gsm. Fine art prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.,,,taxable,parent,1,,,0,0,,,,,0,,,225,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/Vulture-Wingspan.jpg,,,28IMG,,,,,,,Finish,Fine Art Print on Premium Photo Rag,,1,Size,41 x 61 cm; 16 x 24 inches,,1
,variation,28IMG20X30FA308HPR,"Vulture Wingspan-Fine Art Print on Premium Photo Rag, 51 x 76 cm, 20 x 30 inches",1,0,visible,During the great migration a lot of Wildebeest die crossing the rivers leaving nice food for the vultures to scavenge. However as the carcasses are in the water the birds' feathers can get wet and a drying session is necessary. It makes the feather detail so much easier to photograph than on an individual soaring on the thermals.,A heavy-duty matte paper made of 100% cotton rag with a natural white tone and excellent black saturation. This paper produces very high-quality print reproductions. The Hahnemühle Photo Rag paper is 308 gsm. Fine art prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.,,,taxable,parent,1,,,0,0,,,,,0,,,250,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/Vulture-Wingspan.jpg,,,28IMG,,,,,,,Finish,Fine Art Print on Premium Photo Rag,,1,Size,51 x 76 cm; 20 x 30 inches,,1
,variation,28IMG24X36FA308HPR,"Vulture Wingspan-Fine Art Print on Premium Photo Rag, 61 x 91 cm, 24 x 36 inches",1,0,visible,During the great migration a lot of Wildebeest die crossing the rivers leaving nice food for the vultures to scavenge. However as the carcasses are in the water the birds' feathers can get wet and a drying session is necessary. It makes the feather detail so much easier to photograph than on an individual soaring on the thermals.,A heavy-duty matte paper made of 100% cotton rag with a natural white tone and excellent black saturation. This paper produces very high-quality print reproductions. The Hahnemühle Photo Rag paper is 308 gsm. Fine art prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.,,,taxable,parent,1,,,0,0,,,,,0,,,375,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/Vulture-Wingspan.jpg,,,28IMG,,,,,,,Finish,Fine Art Print on Premium Photo Rag,,1,Size,61 x 91 cm; 24 x 36 inches,,1
,variation,29IMG8X12CAN19SC,"Framed Vervet Monkey-Stretched Canvas, 20 x 30 cm, 8 x 12 inches",1,0,visible,"This vervet hung around our camp and was willing to sit and pose quite a lot. He also tried to steel our fruit as well, so wasn't always perfectly behaved.","All stretched canvas prints have a non-coated finish on a 19 mm stretched frame of European knotless pine. Canvases are printed with a mirror wrap, and stretched by a professional framing team, ensuring perfect corner folds and an excellent finish. Canvases are 400 gsm.",,,taxable,parent,1,,,0,0,,,,,0,,,100,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/Framed-Vervet-Monkey.jpg,,,29IMG,,,,,,,Finish,Stretched Canvas,,1,Size,20 x 30 cm; 8 x 12 inches,,1
,variation,29IMG12X18CAN19SC,"Framed Vervet Monkey-Stretched Canvas, 30 x 46 cm, 12 x 18 inches",1,0,visible,"This vervet hung around our camp and was willing to sit and pose quite a lot. He also tried to steel our fruit as well, so wasn't always perfectly behaved.","All stretched canvas prints have a non-coated finish on a 19 mm stretched frame of European knotless pine. Canvases are printed with a mirror wrap, and stretched by a professional framing team, ensuring perfect corner folds and an excellent finish. Canvases are 400 gsm.",,,taxable,parent,1,,,0,0,,,,,0,,,150,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/Framed-Vervet-Monkey.jpg,,,29IMG,,,,,,,Finish,Stretched Canvas,,1,Size,30 x 46 cm; 12 x 18 inches,,1
,variation,29IMG16X24CAN19SC,"Framed Vervet Monkey-Stretched Canvas, 41 x 61 cm, 16 x 24 inches",1,0,visible,"This vervet hung around our camp and was willing to sit and pose quite a lot. He also tried to steel our fruit as well, so wasn't always perfectly behaved.","All stretched canvas prints have a non-coated finish on a 19 mm stretched frame of European knotless pine. Canvases are printed with a mirror wrap, and stretched by a professional framing team, ensuring perfect corner folds and an excellent finish. Canvases are 400 gsm.",,,taxable,parent,1,,,0,0,,,,,0,,,225,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/Framed-Vervet-Monkey.jpg,,,29IMG,,,,,,,Finish,Stretched Canvas,,1,Size,41 x 61 cm; 16 x 24 inches,,1
,variation,29IMG20X30CAN19SC,"Framed Vervet Monkey-Stretched Canvas, 51 x 76 cm, 20 x 30 inches",1,0,visible,"This vervet hung around our camp and was willing to sit and pose quite a lot. He also tried to steel our fruit as well, so wasn't always perfectly behaved.","All stretched canvas prints have a non-coated finish on a 19 mm stretched frame of European knotless pine. Canvases are printed with a mirror wrap, and stretched by a professional framing team, ensuring perfect corner folds and an excellent finish. Canvases are 400 gsm.",,,taxable,parent,1,,,0,0,,,,,0,,,225,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/Framed-Vervet-Monkey.jpg,,,29IMG,,,,,,,Finish,Stretched Canvas,,1,Size,51 x 76 cm; 20 x 30 inches,,1
,variation,29IMG24X36CAN19SC,"Framed Vervet Monkey-Stretched Canvas, 61 x 91 cm, 24 x 36 inches",1,0,visible,"This vervet hung around our camp and was willing to sit and pose quite a lot. He also tried to steel our fruit as well, so wasn't always perfectly behaved.","All stretched canvas prints have a non-coated finish on a 19 mm stretched frame of European knotless pine. Canvases are printed with a mirror wrap, and stretched by a professional framing team, ensuring perfect corner folds and an excellent finish. Canvases are 400 gsm.",,,taxable,parent,1,,,0,0,,,,,0,,,325,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/Framed-Vervet-Monkey.jpg,,,29IMG,,,,,,,Finish,Stretched Canvas,,1,Size,61 x 91 cm; 24 x 36 inches,,1
,variation,29IMG8X12PP240LPP,"Framed Vervet Monkey-Lustre Photographic Paper , 20 x 30 cm, 8 x 12 inches",1,0,visible,"This vervet hung around our camp and was willing to sit and pose quite a lot. He also tried to steel our fruit as well, so wasn't always perfectly behaved.","A premium photographic paper with a satin lustre finish. The lustre finish provides a subtle pearl-like texture. Supporting deeper colour-saturation than matte papers, this paper produces impressive colour depth and strikingly intense blacks. Lustre prints are on 240 gsm premium paper. Photo prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.",,,taxable,parent,1,,,0,0,,,,,0,,,75,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/Framed-Vervet-Monkey.jpg,,,29IMG,,,,,,,Finish,Lustre Photographic Paper ,,1,Size,20 x 30 cm; 8 x 12 inches,,1
,variation,29IMG12X18PP240LPP,"Framed Vervet Monkey-Lustre Photographic Paper , 30 x 46 cm, 12 x 18 inches",1,0,visible,"This vervet hung around our camp and was willing to sit and pose quite a lot. He also tried to steel our fruit as well, so wasn't always perfectly behaved.","A premium photographic paper with a satin lustre finish. The lustre finish provides a subtle pearl-like texture. Supporting deeper colour-saturation than matte papers, this paper produces impressive colour depth and strikingly intense blacks. Lustre prints are on 240 gsm premium paper. Photo prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.",,,taxable,parent,1,,,0,0,,,,,0,,,125,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/Framed-Vervet-Monkey.jpg,,,29IMG,,,,,,,Finish,Lustre Photographic Paper ,,1,Size,30 x 46 cm; 12 x 18 inches,,1
